StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-01-06T04:30:00Z,N2EXMIDP,2026-01-06,10,0.00,0.000
2026-01-06T04:00:00Z,APXMIDP,2026-01-06,9,131.22,3802.950
2026-01-06T04:00:00Z,N2EXMIDP,2026-01-06,9,0.00,0.000
2026-01-06T03:30:00Z,APXMIDP,2026-01-06,8,123.39,3544.100
2026-01-06T03:30:00Z,N2EXMIDP,2026-01-06,8,0.00,0.000
2026-01-06T03:00:00Z,APXMIDP,2026-01-06,7,119.36,3267.700
2026-01-06T03:00:00Z,N2EXMIDP,2026-01-06,7,0.00,0.000
2026-01-06T02:30:00Z,APXMIDP,2026-01-06,6,113.82,3127.450
2026-01-06T02:30:00Z,N2EXMIDP,2026-01-06,6,0.00,0.000
2026-01-06T02:00:00Z,APXMIDP,2026-01-06,5,111.91,2743.600
2026-01-06T02:00:00Z,N2EXMIDP,2026-01-06,5,0.00,0.000
2026-01-06T01:30:00Z,APXMIDP,2026-01-06,4,110.34,2847.350
2026-01-06T01:30:00Z,N2EXMIDP,2026-01-06,4,0.00,0.000
2026-01-06T01:00:00Z,APXMIDP,2026-01-06,3,110.27,2565.050
2026-01-06T01:00:00Z,N2EXMIDP,2026-01-06,3,0.00,0.000
2026-01-06T00:30:00Z,APXMIDP,2026-01-06,2,104.87,2205.100
2026-01-06T00:30:00Z,N2EXMIDP,2026-01-06,2,0.00,0.000
2026-01-06T00:00:00Z,APXMIDP,2026-01-06,1,98.38,2267.350
2026-01-06T00:00:00Z,N2EXMIDP,2026-01-06,1,0.00,0.000
2026-01-05T23:30:00Z,APXMIDP,2026-01-05,48,100.56,2218.100
2026-01-05T23:30:00Z,N2EXMIDP,2026-01-05,48,0.00,0.000
2026-01-05T23:00:00Z,APXMIDP,2026-01-05,47,96.26,2533.200
2026-01-05T23:00:00Z,N2EXMIDP,2026-01-05,47,0.00,0.000
2026-01-05T22:30:00Z,APXMIDP,2026-01-05,46,101.96,2929.600
2026-01-05T22:30:00Z,N2EXMIDP,2026-01-05,46,0.00,0.000
2026-01-05T22:00:00Z,APXMIDP,2026-01-05,45,106.97,2889.050
2026-01-05T22:00:00Z,N2EXMIDP,2026-01-05,45,0.00,0.000
2026-01-05T21:30:00Z,APXMIDP,2026-01-05,44,105.01,3061.450
2026-01-05T21:30:00Z,N2EXMIDP,2026-01-05,44,0.00,0.000
2026-01-05T21:00:00Z,APXMIDP,2026-01-05,43,116.73,3612.700
2026-01-05T21:00:00Z,N2EXMIDP,2026-01-05,43,0.00,0.000
2026-01-05T20:30:00Z,APXMIDP,2026-01-05,42,138.39,4991.000
2026-01-05T20:30:00Z,N2EXMIDP,2026-01-05,42,0.00,0.000
2026-01-05T20:00:00Z,APXMIDP,2026-01-05,41,152.71,6184.200
2026-01-05T20:00:00Z,N2EXMIDP,2026-01-05,41,0.00,0.000
2026-01-05T19:30:00Z,APXMIDP,2026-01-05,40,161.96,6704.800
2026-01-05T19:30:00Z,N2EXMIDP,2026-01-05,40,0.00,0.000
2026-01-05T19:00:00Z,APXMIDP,2026-01-05,39,188.74,6331.500
2026-01-05T19:00:00Z,N2EXMIDP,2026-01-05,39,0.00,0.000
2026-01-05T18:30:00Z,APXMIDP,2026-01-05,38,215.59,7746.300
2026-01-05T18:30:00Z,N2EXMIDP,2026-01-05,38,0.00,0.000
2026-01-05T18:00:00Z,APXMIDP,2026-01-05,37,189.76,6537.550
2026-01-05T18:00:00Z,N2EXMIDP,2026-01-05,37,0.00,0.000
2026-01-05T17:30:00Z,APXMIDP,2026-01-05,36,223.09,6554.200
2026-01-05T17:30:00Z,N2EXMIDP,2026-01-05,36,0.00,0.000
2026-01-05T17:00:00Z,APXMIDP,2026-01-05,35,205.37,6610.200
2026-01-05T17:00:00Z,N2EXMIDP,2026-01-05,35,0.00,0.000
2026-01-05T16:30:00Z,APXMIDP,2026-01-05,34,191.09,6112.050
2026-01-05T16:30:00Z,N2EXMIDP,2026-01-05,34,0.00,0.000
2026-01-05T16:00:00Z,APXMIDP,2026-01-05,33,159.36,6009.350
2026-01-05T16:00:00Z,N2EXMIDP,2026-01-05,33,0.00,0.000
2026-01-05T15:30:00Z,APXMIDP,2026-01-05,32,156.22,5810.450
2026-01-05T15:30:00Z,N2EXMIDP,2026-01-05,32,0.00,0.000
2026-01-05T15:00:00Z,APXMIDP,2026-01-05,31,144.35,6178.450
2026-01-05T15:00:00Z,N2EXMIDP,2026-01-05,31,0.00,0.000
2026-01-05T14:30:00Z,APXMIDP,2026-01-05,30,117.16,4972.700
2026-01-05T14:30:00Z,N2EXMIDP,2026-01-05,30,0.00,0.000
2026-01-05T14:00:00Z,APXMIDP,2026-01-05,29,109.14,4647.450
2026-01-05T14:00:00Z,N2EXMIDP,2026-01-05,29,0.00,0.000
2026-01-05T13:30:00Z,APXMIDP,2026-01-05,28,108.07,5092.950
2026-01-05T13:30:00Z,N2EXMIDP,2026-01-05,28,0.00,0.000
2026-01-05T13:00:00Z,APXMIDP,2026-01-05,27,109.76,5142.500
2026-01-05T13:00:00Z,N2EXMIDP,2026-01-05,27,0.00,0.000
2026-01-05T12:30:00Z,APXMIDP,2026-01-05,26,114.79,5048.900
2026-01-05T12:30:00Z,N2EXMIDP,2026-01-05,26,0.00,0.000
2026-01-05T12:00:00Z,APXMIDP,2026-01-05,25,116.37,5034.350
2026-01-05T12:00:00Z,N2EXMIDP,2026-01-05,25,0.00,0.000
2026-01-05T11:30:00Z,APXMIDP,2026-01-05,24,122.45,4019.300
2026-01-05T11:30:00Z,N2EXMIDP,2026-01-05,24,0.00,0.000
2026-01-05T11:00:00Z,APXMIDP,2026-01-05,23,126.07,3738.250
2026-01-05T11:00:00Z,N2EXMIDP,2026-01-05,23,0.00,0.000
2026-01-05T10:30:00Z,APXMIDP,2026-01-05,22,121.45,3517.050
2026-01-05T10:30:00Z,N2EXMIDP,2026-01-05,22,0.00,0.000
2026-01-05T10:00:00Z,APXMIDP,2026-01-05,21,119.77,3617.400
2026-01-05T10:00:00Z,N2EXMIDP,2026-01-05,21,0.00,0.000
2026-01-05T09:30:00Z,APXMIDP,2026-01-05,20,121.71,3450.500
2026-01-05T09:30:00Z,N2EXMIDP,2026-01-05,20,0.00,0.000
2026-01-05T09:00:00Z,APXMIDP,2026-01-05,19,118.13,3671.100
2026-01-05T09:00:00Z,N2EXMIDP,2026-01-05,19,0.00,0.000
2026-01-05T08:30:00Z,APXMIDP,2026-01-05,18,133.33,3532.400
2026-01-05T08:30:00Z,N2EXMIDP,2026-01-05,18,0.00,0.000
2026-01-05T08:00:00Z,APXMIDP,2026-01-05,17,129.95,3520.050
2026-01-05T08:00:00Z,N2EXMIDP,2026-01-05,17,0.00,0.000
2026-01-05T07:30:00Z,APXMIDP,2026-01-05,16,130.15,3204.350
2026-01-05T07:30:00Z,N2EXMIDP,2026-01-05,16,0.00,0.000
2026-01-05T07:00:00Z,APXMIDP,2026-01-05,15,111.20,2674.900
2026-01-05T07:00:00Z,N2EXMIDP,2026-01-05,15,0.00,0.000
2026-01-05T06:30:00Z,APXMIDP,2026-01-05,14,95.29,2381.000
2026-01-05T06:30:00Z,N2EXMIDP,2026-01-05,14,0.00,0.000
2026-01-05T06:00:00Z,APXMIDP,2026-01-05,13,83.92,1802.100
2026-01-05T06:00:00Z,N2EXMIDP,2026-01-05,13,0.00,0.000
2026-01-05T05:30:00Z,APXMIDP,2026-01-05,12,79.33,2451.250
2026-01-05T05:30:00Z,N2EXMIDP,2026-01-05,12,0.00,0.000
2026-01-05T05:00:00Z,APXMIDP,2026-01-05,11,84.58,1917.250
2026-01-05T05:00:00Z,N2EXMIDP,2026-01-05,11,0.00,0.000
2026-01-05T04:30:00Z,APXMIDP,2026-01-05,10,76.49,2171.450
2026-01-05T04:30:00Z,N2EXMIDP,2026-01-05,10,0.00,0.000
2026-01-05T04:00:00Z,APXMIDP,2026-01-05,9,79.60,2245.750
2026-01-05T04:00:00Z,N2EXMIDP,2026-01-05,9,0.00,0.000
2026-01-05T03:30:00Z,APXMIDP,2026-01-05,8,79.15,2387.300
2026-01-05T03:30:00Z,N2EXMIDP,2026-01-05,8,0.00,0.000
2026-01-05T03:00:00Z,APXMIDP,2026-01-05,7,80.69,2199.750
2026-01-05T03:00:00Z,N2EXMIDP,2026-01-05,7,0.00,0.000
2026-01-05T02:30:00Z,APXMIDP,2026-01-05,6,79.61,2316.300
2026-01-05T02:30:00Z,N2EXMIDP,2026-01-05,6,0.00,0.000
2026-01-05T02:00:00Z,APXMIDP,2026-01-05,5,81.00,2238.800
2026-01-05T02:00:00Z,N2EXMIDP,2026-01-05,5,0.00,0.000
2026-01-05T01:30:00Z,APXMIDP,2026-01-05,4,80.14,1741.500
2026-01-05T01:30:00Z,N2EXMIDP,2026-01-05,4,0.00,0.000
2026-01-05T01:00:00Z,APXMIDP,2026-01-05,3,83.40,1918.950
2026-01-05T01:00:00Z,N2EXMIDP,2026-01-05,3,0.00,0.000
2026-01-05T00:30:00Z,APXMIDP,2026-01-05,2,79.36,1627.200
2026-01-05T00:30:00Z,N2EXMIDP,2026-01-05,2,0.00,0.000
2026-01-05T00:00:00Z,APXMIDP,2026-01-05,1,74.22,1424.150
2026-01-05T00:00:00Z,N2EXMIDP,2026-01-05,1,0.00,0.000
2026-01-04T23:30:00Z,APXMIDP,2026-01-04,48,73.46,1803.300
2026-01-04T23:30:00Z,N2EXMIDP,2026-01-04,48,0.00,0.000
2026-01-04T23:00:00Z,APXMIDP,2026-01-04,47,75.88,1679.850
2026-01-04T23:00:00Z,N2EXMIDP,2026-01-04,47,0.00,0.000
2026-01-04T22:30:00Z,APXMIDP,2026-01-04,46,82.29,3357.350
2026-01-04T22:30:00Z,N2EXMIDP,2026-01-04,46,0.00,0.000
2026-01-04T22:00:00Z,APXMIDP,2026-01-04,45,84.60,2964.650
2026-01-04T22:00:00Z,N2EXMIDP,2026-01-04,45,0.00,0.000
2026-01-04T21:30:00Z,APXMIDP,2026-01-04,44,87.22,2778.550
2026-01-04T21:30:00Z,N2EXMIDP,2026-01-04,44,0.00,0.000
2026-01-04T21:00:00Z,APXMIDP,2026-01-04,43,90.00,2733.650
2026-01-04T21:00:00Z,N2EXMIDP,2026-01-04,43,0.00,0.000
2026-01-04T20:30:00Z,APXMIDP,2026-01-04,42,91.59,3167.650
2026-01-04T20:30:00Z,N2EXMIDP,2026-01-04,42,0.00,0.000
2026-01-04T20:00:00Z,APXMIDP,2026-01-04,41,98.88,2928.250
2026-01-04T20:00:00Z,N2EXMIDP,2026-01-04,41,0.00,0.000
2026-01-04T19:30:00Z,APXMIDP,2026-01-04,40,100.38,2838.550
2026-01-04T19:30:00Z,N2EXMIDP,2026-01-04,40,0.00,0.000
2026-01-04T19:00:00Z,APXMIDP,2026-01-04,39,107.46,2506.900
2026-01-04T19:00:00Z,N2EXMIDP,2026-01-04,39,0.00,0.000
2026-01-04T18:30:00Z,APXMIDP,2026-01-04,38,113.11,2697.850
2026-01-04T18:30:00Z,N2EXMIDP,2026-01-04,38,0.00,0.000
2026-01-04T18:00:00Z,APXMIDP,2026-01-04,37,114.18,2606.250
2026-01-04T18:00:00Z,N2EXMIDP,2026-01-04,37,0.00,0.000
2026-01-04T17:30:00Z,APXMIDP,2026-01-04,36,113.88,2597.100
2026-01-04T17:30:00Z,N2EXMIDP,2026-01-04,36,0.00,0.000
2026-01-04T17:00:00Z,APXMIDP,2026-01-04,35,113.91,2600.750
2026-01-04T17:00:00Z,N2EXMIDP,2026-01-04,35,0.00,0.000
2026-01-04T16:30:00Z,APXMIDP,2026-01-04,34,109.96,2531.800
2026-01-04T16:30:00Z,N2EXMIDP,2026-01-04,34,0.00,0.000
2026-01-04T16:00:00Z,APXMIDP,2026-01-04,33,107.38,2352.850
2026-01-04T16:00:00Z,N2EXMIDP,2026-01-04,33,0.00,0.000
2026-01-04T15:30:00Z,APXMIDP,2026-01-04,32,102.46,2737.900
2026-01-04T15:30:00Z,N2EXMIDP,2026-01-04,32,0.00,0.000
2026-01-04T15:00:00Z,APXMIDP,2026-01-04,31,93.48,2699.750
2026-01-04T15:00:00Z,N2EXMIDP,2026-01-04,31,0.00,0.000
2026-01-04T14:30:00Z,APXMIDP,2026-01-04,30,80.57,3165.350
2026-01-04T14:30:00Z,N2EXMIDP,2026-01-04,30,0.00,0.000
2026-01-04T14:00:00Z,APXMIDP,2026-01-04,29,88.80,3306.550
2026-01-04T14:00:00Z,N2EXMIDP,2026-01-04,29,0.00,0.000
2026-01-04T13:30:00Z,APXMIDP,2026-01-04,28,80.25,2691.650
2026-01-04T13:30:00Z,N2EXMIDP,2026-01-04,28,0.00,0.000
2026-01-04T13:00:00Z,APXMIDP,2026-01-04,27,82.63,2892.600
2026-01-04T13:00:00Z,N2EXMIDP,2026-01-04,27,0.00,0.000
2026-01-04T12:30:00Z,APXMIDP,2026-01-04,26,83.36,2538.400
2026-01-04T12:30:00Z,N2EXMIDP,2026-01-04,26,0.00,0.000
2026-01-04T12:00:00Z,APXMIDP,2026-01-04,25,85.11,2414.500
2026-01-04T12:00:00Z,N2EXMIDP,2026-01-04,25,0.00,0.000
2026-01-04T11:30:00Z,APXMIDP,2026-01-04,24,90.17,2273.300
2026-01-04T11:30:00Z,N2EXMIDP,2026-01-04,24,0.00,0.000
2026-01-04T11:00:00Z,APXMIDP,2026-01-04,23,91.28,2272.400
2026-01-04T11:00:00Z,N2EXMIDP,2026-01-04,23,0.00,0.000
2026-01-04T10:30:00Z,APXMIDP,2026-01-04,22,88.87,2171.250
2026-01-04T10:30:00Z,N2EXMIDP,2026-01-04,22,0.00,0.000
2026-01-04T10:00:00Z,APXMIDP,2026-01-04,21,89.55,2535.150
2026-01-04T10:00:00Z,N2EXMIDP,2026-01-04,21,0.00,0.000
2026-01-04T09:30:00Z,APXMIDP,2026-01-04,20,90.22,2825.300
2026-01-04T09:30:00Z,N2EXMIDP,2026-01-04,20,0.00,0.000
2026-01-04T09:00:00Z,APXMIDP,2026-01-04,19,86.25,2622.800
2026-01-04T09:00:00Z,N2EXMIDP,2026-01-04,19,0.00,0.000
2026-01-04T08:30:00Z,APXMIDP,2026-01-04,18,92.50,1585.200
2026-01-04T08:30:00Z,N2EXMIDP,2026-01-04,18,0.00,0.000
2026-01-04T08:00:00Z,APXMIDP,2026-01-04,17,86.60,1640.800
2026-01-04T08:00:00Z,N2EXMIDP,2026-01-04,17,0.00,0.000
2026-01-04T07:30:00Z,APXMIDP,2026-01-04,16,83.38,1651.050
2026-01-04T07:30:00Z,N2EXMIDP,2026-01-04,16,0.00,0.000
2026-01-04T07:00:00Z,APXMIDP,2026-01-04,15,81.48,1949.150
2026-01-04T07:00:00Z,N2EXMIDP,2026-01-04,15,0.00,0.000
2026-01-04T06:30:00Z,APXMIDP,2026-01-04,14,82.35,1807.900
2026-01-04T06:30:00Z,N2EXMIDP,2026-01-04,14,0.00,0.000
2026-01-04T06:00:00Z,APXMIDP,2026-01-04,13,83.13,1383.150
2026-01-04T06:00:00Z,N2EXMIDP,2026-01-04,13,0.00,0.000
2026-01-04T05:30:00Z,APXMIDP,2026-01-04,12,81.10,1633.900
2026-01-04T05:30:00Z,N2EXMIDP,2026-01-04,12,0.00,0.000
2026-01-04T05:00:00Z,APXMIDP,2026-01-04,11,81.60,1382.750
2026-01-04T05:00:00Z,N2EXMIDP,2026-01-04,11,0.00,0.000
2026-01-04T04:30:00Z,APXMIDP,2026-01-04,10,81.04,1829.200
2026-01-04T04:30:00Z,N2EXMIDP,2026-01-04,10,0.00,0.000
2026-01-04T04:00:00Z,APXMIDP,2026-01-04,9,78.63,1833.600
2026-01-04T04:00:00Z,N2EXMIDP,2026-01-04,9,0.00,0.000
2026-01-04T03:30:00Z,APXMIDP,2026-01-04,8,78.15,1546.850
2026-01-04T03:30:00Z,N2EXMIDP,2026-01-04,8,0.00,0.000
2026-01-04T03:00:00Z,APXMIDP,2026-01-04,7,79.12,1379.150
2026-01-04T03:00:00Z,N2EXMIDP,2026-01-04,7,0.00,0.000
2026-01-04T02:30:00Z,APXMIDP,2026-01-04,6,81.44,1278.650
2026-01-04T02:30:00Z,N2EXMIDP,2026-01-04,6,0.00,0.000
2026-01-04T02:00:00Z,APXMIDP,2026-01-04,5,83.09,1257.850
2026-01-04T02:00:00Z,N2EXMIDP,2026-01-04,5,0.00,0.000
2026-01-04T01:30:00Z,APXMIDP,2026-01-04,4,83.48,1257.500
2026-01-04T01:30:00Z,N2EXMIDP,2026-01-04,4,0.00,0.000
2026-01-04T01:00:00Z,APXMIDP,2026-01-04,3,85.72,1420.200
2026-01-04T01:00:00Z,N2EXMIDP,2026-01-04,3,0.00,0.000
2026-01-04T00:30:00Z,APXMIDP,2026-01-04,2,84.90,1530.900
2026-01-04T00:30:00Z,N2EXMIDP,2026-01-04,2,0.00,0.000
2026-01-04T00:00:00Z,APXMIDP,2026-01-04,1,80.97,1387.550
2026-01-04T00:00:00Z,N2EXMIDP,2026-01-04,1,0.00,0.000
2026-01-03T23:30:00Z,APXMIDP,2026-01-03,48,78.67,1567.200
2026-01-03T23:30:00Z,N2EXMIDP,2026-01-03,48,0.00,0.000
2026-01-03T23:00:00Z,APXMIDP,2026-01-03,47,82.13,1692.950
2026-01-03T23:00:00Z,N2EXMIDP,2026-01-03,47,0.00,0.000
2026-01-03T22:30:00Z,APXMIDP,2026-01-03,46,79.76,2379.850
2026-01-03T22:30:00Z,N2EXMIDP,2026-01-03,46,0.00,0.000
2026-01-03T22:00:00Z,APXMIDP,2026-01-03,45,84.32,2368.100
2026-01-03T22:00:00Z,N2EXMIDP,2026-01-03,45,0.00,0.000
2026-01-03T21:30:00Z,APXMIDP,2026-01-03,44,83.70,2674.400
2026-01-03T21:30:00Z,N2EXMIDP,2026-01-03,44,0.00,0.000
2026-01-03T21:00:00Z,APXMIDP,2026-01-03,43,87.11,2887.550
2026-01-03T21:00:00Z,N2EXMIDP,2026-01-03,43,0.00,0.000
2026-01-03T20:30:00Z,APXMIDP,2026-01-03,42,84.23,2499.250
2026-01-03T20:30:00Z,N2EXMIDP,2026-01-03,42,0.00,0.000
2026-01-03T20:00:00Z,APXMIDP,2026-01-03,41,88.80,2332.450
2026-01-03T20:00:00Z,N2EXMIDP,2026-01-03,41,0.00,0.000
2026-01-03T19:30:00Z,APXMIDP,2026-01-03,40,89.00,2284.000
2026-01-03T19:30:00Z,N2EXMIDP,2026-01-03,40,0.00,0.000
2026-01-03T19:00:00Z,APXMIDP,2026-01-03,39,94.03,2432.900
2026-01-03T19:00:00Z,N2EXMIDP,2026-01-03,39,0.00,0.000
2026-01-03T18:30:00Z,APXMIDP,2026-01-03,38,98.50,2821.750
2026-01-03T18:30:00Z,N2EXMIDP,2026-01-03,38,0.00,0.000
2026-01-03T18:00:00Z,APXMIDP,2026-01-03,37,100.97,2761.050
2026-01-03T18:00:00Z,N2EXMIDP,2026-01-03,37,0.00,0.000
2026-01-03T17:30:00Z,APXMIDP,2026-01-03,36,100.85,2907.600
2026-01-03T17:30:00Z,N2EXMIDP,2026-01-03,36,0.00,0.000
2026-01-03T17:00:00Z,APXMIDP,2026-01-03,35,98.98,3148.150
2026-01-03T17:00:00Z,N2EXMIDP,2026-01-03,35,0.00,0.000
2026-01-03T16:30:00Z,APXMIDP,2026-01-03,34,100.06,2964.900
2026-01-03T16:30:00Z,N2EXMIDP,2026-01-03,34,0.00,0.000
2026-01-03T16:00:00Z,APXMIDP,2026-01-03,33,95.97,2818.850
2026-01-03T16:00:00Z,N2EXMIDP,2026-01-03,33,0.00,0.000
2026-01-03T15:30:00Z,APXMIDP,2026-01-03,32,98.88,2564.400
2026-01-03T15:30:00Z,N2EXMIDP,2026-01-03,32,0.00,0.000
2026-01-03T15:00:00Z,APXMIDP,2026-01-03,31,91.77,2677.400
2026-01-03T15:00:00Z,N2EXMIDP,2026-01-03,31,0.00,0.000
2026-01-03T14:30:00Z,APXMIDP,2026-01-03,30,80.37,2716.700
2026-01-03T14:30:00Z,N2EXMIDP,2026-01-03,30,0.00,0.000
2026-01-03T14:00:00Z,APXMIDP,2026-01-03,29,82.41,2083.000
2026-01-03T14:00:00Z,N2EXMIDP,2026-01-03,29,0.00,0.000
2026-01-03T13:30:00Z,APXMIDP,2026-01-03,28,79.64,2004.050
2026-01-03T13:30:00Z,N2EXMIDP,2026-01-03,28,0.00,0.000
2026-01-03T13:00:00Z,APXMIDP,2026-01-03,27,82.14,2288.950
2026-01-03T13:00:00Z,N2EXMIDP,2026-01-03,27,0.00,0.000
2026-01-03T12:30:00Z,APXMIDP,2026-01-03,26,78.83,2077.500
2026-01-03T12:30:00Z,N2EXMIDP,2026-01-03,26,0.00,0.000
2026-01-03T12:00:00Z,APXMIDP,2026-01-03,25,77.60,2138.900
2026-01-03T12:00:00Z,N2EXMIDP,2026-01-03,25,0.00,0.000
2026-01-03T11:30:00Z,APXMIDP,2026-01-03,24,79.52,1687.550
2026-01-03T11:30:00Z,N2EXMIDP,2026-01-03,24,0.00,0.000
2026-01-03T11:00:00Z,APXMIDP,2026-01-03,23,77.82,1863.150
2026-01-03T11:00:00Z,N2EXMIDP,2026-01-03,23,0.00,0.000
2026-01-03T10:30:00Z,APXMIDP,2026-01-03,22,81.51,1974.050
2026-01-03T10:30:00Z,N2EXMIDP,2026-01-03,22,0.00,0.000
2026-01-03T10:00:00Z,APXMIDP,2026-01-03,21,82.04,2112.850
2026-01-03T10:00:00Z,N2EXMIDP,2026-01-03,21,0.00,0.000
2026-01-03T09:30:00Z,APXMIDP,2026-01-03,20,81.48,2162.700
2026-01-03T09:30:00Z,N2EXMIDP,2026-01-03,20,0.00,0.000
2026-01-03T09:00:00Z,APXMIDP,2026-01-03,19,79.17,2433.650
2026-01-03T09:00:00Z,N2EXMIDP,2026-01-03,19,0.00,0.000
2026-01-03T08:30:00Z,APXMIDP,2026-01-03,18,81.53,2033.200
2026-01-03T08:30:00Z,N2EXMIDP,2026-01-03,18,0.00,0.000
2026-01-03T08:00:00Z,APXMIDP,2026-01-03,17,74.65,1544.650
2026-01-03T08:00:00Z,N2EXMIDP,2026-01-03,17,0.00,0.000
2026-01-03T07:30:00Z,APXMIDP,2026-01-03,16,77.28,1871.000
2026-01-03T07:30:00Z,N2EXMIDP,2026-01-03,16,0.00,0.000
2026-01-03T07:00:00Z,APXMIDP,2026-01-03,15,66.70,1688.650
2026-01-03T07:00:00Z,N2EXMIDP,2026-01-03,15,0.00,0.000
2026-01-03T06:30:00Z,APXMIDP,2026-01-03,14,71.45,2030.750
2026-01-03T06:30:00Z,N2EXMIDP,2026-01-03,14,0.00,0.000
2026-01-03T06:00:00Z,APXMIDP,2026-01-03,13,68.53,1760.700
2026-01-03T06:00:00Z,N2EXMIDP,2026-01-03,13,0.00,0.000
2026-01-03T05:30:00Z,APXMIDP,2026-01-03,12,66.70,2159.400
2026-01-03T05:30:00Z,N2EXMIDP,2026-01-03,12,0.00,0.000
2026-01-03T05:00:00Z,APXMIDP,2026-01-03,11,71.07,2301.900
2026-01-03T05:00:00Z,N2EXMIDP,2026-01-03,11,0.00,0.000
2026-01-03T04:30:00Z,APXMIDP,2026-01-03,10,65.53,1904.750
2026-01-03T04:30:00Z,N2EXMIDP,2026-01-03,10,0.00,0.000
2026-01-03T04:00:00Z,APXMIDP,2026-01-03,9,66.63,1912.300
2026-01-03T04:00:00Z,N2EXMIDP,2026-01-03,9,0.00,0.000
2026-01-03T03:30:00Z,APXMIDP,2026-01-03,8,67.29,2178.950
2026-01-03T03:30:00Z,N2EXMIDP,2026-01-03,8,0.00,0.000
2026-01-03T03:00:00Z,APXMIDP,2026-01-03,7,70.17,2095.000
2026-01-03T03:00:00Z,N2EXMIDP,2026-01-03,7,0.00,0.000
2026-01-03T02:30:00Z,APXMIDP,2026-01-03,6,70.84,1976.500
2026-01-03T02:30:00Z,N2EXMIDP,2026-01-03,6,0.00,0.000
2026-01-03T02:00:00Z,APXMIDP,2026-01-03,5,77.85,2127.550
2026-01-03T02:00:00Z,N2EXMIDP,2026-01-03,5,0.00,0.000
2026-01-03T01:30:00Z,APXMIDP,2026-01-03,4,77.27,2425.550
2026-01-03T01:30:00Z,N2EXMIDP,2026-01-03,4,0.00,0.000
2026-01-03T01:00:00Z,APXMIDP,2026-01-03,3,81.76,1996.750
2026-01-03T01:00:00Z,N2EXMIDP,2026-01-03,3,0.00,0.000
2026-01-03T00:30:00Z,APXMIDP,2026-01-03,2,84.64,1972.100
2026-01-03T00:30:00Z,N2EXMIDP,2026-01-03,2,0.00,0.000
2026-01-03T00:00:00Z,APXMIDP,2026-01-03,1,84.63,2165.250
2026-01-03T00:00:00Z,N2EXMIDP,2026-01-03,1,0.00,0.000
2026-01-02T23:30:00Z,APXMIDP,2026-01-02,48,82.63,2107.600
2026-01-02T23:30:00Z,N2EXMIDP,2026-01-02,48,0.00,0.000
2026-01-02T23:00:00Z,APXMIDP,2026-01-02,47,83.00,2046.450
2026-01-02T23:00:00Z,N2EXMIDP,2026-01-02,47,0.00,0.000
2026-01-02T22:30:00Z,APXMIDP,2026-01-02,46,80.63,3027.650
